transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_price,cost_price,profit
146119,2023-06-27,17:32:20,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,2.0999999999999996,1.8000000000000007
146120,2023-06-27,17:34:19,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,1.7849999999999997,0.7650000000000001
146121,2023-06-27,17:35:03,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,1.54,1.3200000000000003
146122,2023-06-27,17:35:06,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2.0999999999999996,0.9000000000000004
146123,2023-06-27,17:35:34,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,1.54,0.6600000000000001
146124,2023-06-27,17:36:03,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,1.75,1.5
146125,2023-06-27,17:36:48,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2.9749999999999996,1.2750000000000004
146126,2023-06-27,17:36:48,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,0.5599999999999999,0.4800000000000002
146127,2023-06-27,17:37:11,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,1.75,1.5
146128,2023-06-27,17:37:25,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2.625,1.125
146129,2023-06-27,17:37:25,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,2.4499999999999997,1.0500000000000003
146130,2023-06-27,17:37:27,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,2.625,2.25
146131,2023-06-27,17:37:58,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,1.715,1.4700000000000002
146132,2023-06-27,17:38:52,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,1.75,0.75
146133,2023-06-27,17:40:38,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,1.75,0.75
146134,2023-06-27,17:42:05,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,2.4499999999999997,1.0500000000000003
146135,2023-06-27,17:42:21,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,3.15,2.7
146136,2023-06-27,17:44:26,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,1.75,1.5
146137,2023-06-27,17:44:49,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,1.4,1.2000000000000002
146138,2023-06-27,17:45:23,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,1.75,0.75
146139,2023-06-27,17:47:12,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,2.0999999999999996,0.9000000000000004
146140,2023-06-27,17:47:29,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,1.75,0.75
146141,2023-06-27,17:47:30,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,3.3249999999999997,2.8500000000000005
146142,2023-06-27,17:48:55,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,1.75,0.75
146143,2023-06-27,17:48:55,1,5,Lower Manhattan,15,9.25,Loose Tea,Green tea,Serenity Green Tea,9.25,6.475,2.7750000000000004
146144,2023-06-27,17:49:31,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,1.7849999999999997,1.5300000000000002
146145,2023-06-27,17:49:39,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,1.4,1.2000000000000002
146146,2023-06-27,17:50:39,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,1.75,1.5
146147,2023-06-27,17:52:15,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2.625,1.125
146148,2023-06-27,17:52:15,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,0.5599999999999999,0.2400000000000001
146149,2023-06-27,17:52:35,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,1.75,1.5
146150,2023-06-27,17:52:35,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2.0999999999999996,0.9000000000000004
146151,2023-06-27,17:54:10,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,1.715,1.4700000000000002
146152,2023-06-27,17:55:07,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2.625,2.25
146153,2023-06-27,17:55:07,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Caramel syrup,1.6,0.5599999999999999,0.4800000000000002
146154,2023-06-27,17:55:36,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,1.4,0.6000000000000001
146155,2023-06-27,17:56:42,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,2.8,1.2000000000000002
146156,2023-06-27,17:57:27,3,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,11.25,2.625,3.375
146157,2023-06-27,17:57:27,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2.275,0.9750000000000001
146158,2023-06-27,17:58:53,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,2.0999999999999996,0.9000000000000004
146159,2023-06-27,17:58:53,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2.275,0.9750000000000001
146160,2023-06-27,18:00:28,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,2.0999999999999996,0.9000000000000004
146161,2023-06-27,18:02:56,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,2.0999999999999996,1.8000000000000007
146162,2023-06-27,18:03:35,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,1.75,0.75
146163,2023-06-27,18:03:35,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,2.0999999999999996,0.9000000000000004
146164,2023-06-27,18:04:10,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,1.54,0.6600000000000001
146165,2023-06-27,18:05:54,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,1.75,1.5
146166,2023-06-27,18:06:06,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,1.4,1.2000000000000002
146167,2023-06-27,18:06:08,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,3.15,1.35
146168,2023-06-27,18:07:18,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,1.54,1.3200000000000003
146169,2023-06-27,18:08:41,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,1.75,0.75
146170,2023-06-27,18:08:44,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2.4499999999999997,1.0500000000000003
146171,2023-06-27,18:13:40,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,1.715,0.7350000000000001
146172,2023-06-27,18:13:48,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,2.0999999999999996,1.8000000000000007
146173,2023-06-27,18:14:29,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,1.47,0.6300000000000001
146174,2023-06-27,18:14:29,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,2.275,0.9750000000000001
146175,2023-06-27,18:17:20,1,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,2.0999999999999996,0.9000000000000004
146176,2023-06-27,18:18:33,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2.625,1.125
146177,2023-06-27,18:18:33,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,2.275,0.9750000000000001
146178,2023-06-27,18:19:54,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,1.75,0.75
146179,2023-06-27,18:21:27,1,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,1.47,0.6300000000000001
146180,2023-06-27,18:21:27,1,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,2.65,1.8549999999999998,0.7950000000000002
146181,2023-06-27,18:21:27,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2.625,1.125
146182,2023-06-27,18:22:16,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,1.715,1.4700000000000002
146183,2023-06-27,18:22:40,3,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,7.5,1.75,2.25
146184,2023-06-27,18:23:02,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,1.75,1.5
146185,2023-06-27,18:23:57,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,2.0999999999999996,1.8000000000000007
146186,2023-06-27,18:24:52,3,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,9.3,2.17,2.7900000000000005
146187,2023-06-27,18:29:57,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,1.75,1.5
146188,2023-06-27,18:35:28,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,2.4499999999999997,2.1000000000000005
146189,2023-06-27,18:36:26,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,1.75,1.5
146190,2023-06-27,18:36:26,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,2.625,1.125
146191,2023-06-27,18:37:46,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,2.625,1.125
146192,2023-06-27,18:38:45,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,2.8,2.4000000000000004
146193,2023-06-27,18:39:19,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,1.75,1.5
146194,2023-06-27,18:41:26,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,1.4,1.2000000000000002
146195,2023-06-27,18:42:53,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2.17,1.8600000000000003
146196,2023-06-27,18:43:38,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,2.0999999999999996,0.9000000000000004
146197,2023-06-27,18:46:48,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,1.75,1.5
146198,2023-06-27,18:50:38,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,2.8,1.2000000000000002
146199,2023-06-27,18:51:34,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,1.4,1.2000000000000002
146200,2023-06-27,18:51:34,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2.625,1.125
146201,2023-06-27,18:51:41,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,2.8,2.4000000000000004
146202,2023-06-27,18:53:11,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,1.54,0.6600000000000001
146203,2023-06-27,18:53:11,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,2.4499999999999997,1.0500000000000003
146204,2023-06-27,18:54:08,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,2.0999999999999996,1.8000000000000007
146205,2023-06-27,18:56:07,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,1.54,1.3200000000000003
146206,2023-06-27,18:57:06,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,1.54,1.3200000000000003
146207,2023-06-27,18:57:37,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,2.0999999999999996,1.8000000000000007
146208,2023-06-27,18:57:57,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,1.75,1.5
146209,2023-06-27,18:58:13,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,1.715,1.4700000000000002
146210,2023-06-27,18:58:32,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,2.0999999999999996,1.8000000000000007
146211,2023-06-27,18:58:47,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,1.54,1.3200000000000003
146212,2023-06-27,18:59:14,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,1.75,0.75
146213,2023-06-27,18:59:14,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2.625,1.125
146214,2023-06-27,19:00:38,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,2.0999999999999996,0.9000000000000004
146215,2023-06-27,19:00:38,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2.625,1.125
146216,2023-06-27,19:03:21,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2.0999999999999996,1.8000000000000007
146217,2023-06-27,19:03:37,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,1.75,1.5
146218,2023-06-27,19:07:02,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,1.4,1.2000000000000002
146219,2023-06-27,19:07:02,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,3.15,1.35
146220,2023-06-27,19:08:26,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,2.0999999999999996,1.8000000000000007
146221,2023-06-27,19:11:06,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,1.75,0.75
146222,2023-06-27,19:11:56,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2.4499999999999997,1.0500000000000003
146223,2023-06-27,19:13:43,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2.4499999999999997,1.0500000000000003
146224,2023-06-27,19:14:03,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,2.0999999999999996,0.9000000000000004
146225,2023-06-27,19:16:47,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,1.54,0.6600000000000001
146226,2023-06-27,19:20:53,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,2.0999999999999996,0.9000000000000004
146227,2023-06-27,19:21:30,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,1.4,0.6000000000000001
146228,2023-06-27,19:21:36,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,2.0999999999999996,1.8000000000000007
146229,2023-06-27,19:21:36,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,2.4499999999999997,1.0500000000000003
146230,2023-06-27,19:22:12,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,1.75,0.75
146231,2023-06-27,19:22:47,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,2.0999999999999996,0.9000000000000004
146232,2023-06-27,19:23:55,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,2.0999999999999996,1.8000000000000007
146233,2023-06-27,19:26:29,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,2.4499999999999997,1.0500000000000003
146234,2023-06-27,19:28:38,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,1.75,0.75
146235,2023-06-27,19:28:38,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2.275,0.9750000000000001
146236,2023-06-27,19:29:11,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2.4499999999999997,2.1000000000000005
146237,2023-06-27,19:29:43,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,1.75,0.75
146238,2023-06-27,19:29:47,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2.17,1.8600000000000003
146239,2023-06-27,19:29:47,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2.275,0.9750000000000001
146240,2023-06-27,19:30:57,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,2.8,1.2000000000000002
146241,2023-06-27,19:33:19,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,1.75,1.5
146242,2023-06-27,19:37:58,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,1.54,1.3200000000000003
146243,2023-06-27,19:40:42,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2.4499999999999997,1.0500000000000003
146244,2023-06-27,19:41:49,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2.4499999999999997,1.0500000000000003
146245,2023-06-27,19:41:55,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,3.15,1.35
146246,2023-06-27,19:43:27,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,2.0999999999999996,0.9000000000000004
146247,2023-06-27,19:43:47,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,2.0999999999999996,0.9000000000000004
146248,2023-06-27,19:44:53,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,2.625,2.25
146249,2023-06-27,19:47:29,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,1.75,1.5
146250,2023-06-27,19:50:00,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,1.75,1.5
146251,2023-06-27,19:50:56,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,1.75,0.75
146252,2023-06-27,19:51:01,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,1.54,1.3200000000000003
146253,2023-06-27,19:51:01,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,3.15,1.35
146254,2023-06-27,19:53:11,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,1.75,1.5
146255,2023-06-27,19:55:50,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,2.0999999999999996,1.8000000000000007
146256,2023-06-27,19:56:36,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2.625,1.125
146257,2023-06-27,19:59:38,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,1.75,1.5
146258,2023-06-27,19:59:38,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2.4499999999999997,1.0500000000000003
146259,2023-06-27,20:00:26,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,1.7849999999999997,1.5300000000000002
146260,2023-06-27,20:09:37,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,1.75,1.5
146261,2023-06-27,20:17:25,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,2.0999999999999996,1.8000000000000007
146262,2023-06-27,20:17:54,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2.4499999999999997,1.0500000000000003
146263,2023-06-27,20:19:20,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2.9749999999999996,1.2750000000000004
146264,2023-06-27,20:19:20,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Caramel syrup,1.6,0.5599999999999999,0.4800000000000002
146265,2023-06-27,20:23:31,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,1.75,1.5
146266,2023-06-27,20:25:10,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,2.0999999999999996,1.8000000000000007
146267,2023-06-27,20:31:44,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2.9749999999999996,1.2750000000000004
146268,2023-06-27,20:31:44,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Caramel syrup,1.6,0.5599999999999999,0.4800000000000002
146269,2023-06-27,20:32:30,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,2.0999999999999996,0.9000000000000004
146270,2023-06-27,20:33:53,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,1.4,0.6000000000000001
146271,2023-06-27,20:35:03,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,2.4499999999999997,2.1000000000000005
146272,2023-06-27,20:38:50,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1,1.47,0.6300000000000001
146273,2023-06-27,20:38:50,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25,2.275,0.9750000000000001
146274,2023-06-27,20:38:50,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2.275,0.9750000000000001
146275,2023-06-27,20:49:39,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,1.75,1.5
146276,2023-06-27,20:53:38,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,2.4499999999999997,2.1000000000000005
146277,2023-06-27,20:57:19,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2.625,1.125
146278,2023-06-27,20:57:19,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,0.5599999999999999,0.4800000000000002
146279,2023-06-28,07:00:19,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,2.0999999999999996,1.8000000000000007
146280,2023-06-28,07:01:05,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,2.0999999999999996,1.8000000000000007
146281,2023-06-28,07:02:27,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,2.0999999999999996,1.8000000000000007
146282,2023-06-28,07:02:44,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,1.75,0.75
146283,2023-06-28,07:02:57,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,2.0999999999999996,0.9000000000000004
146284,2023-06-28,07:03:15,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,1.75,1.5
146285,2023-06-28,07:05:15,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,1.4,1.2000000000000002
146286,2023-06-28,07:05:35,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,1.54,1.3200000000000003
146287,2023-06-28,07:05:43,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2.17,1.8600000000000003
146288,2023-06-28,07:07:46,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2.0999999999999996,1.8000000000000007
146289,2023-06-28,07:08:29,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,2.0999999999999996,0.9000000000000004
146290,2023-06-28,07:09:29,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,1.75,0.75
146291,2023-06-28,07:10:33,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,2.8,2.4000000000000004
146292,2023-06-28,07:13:07,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,2.0999999999999996,1.8000000000000007
146293,2023-06-28,07:13:14,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,2.17,0.9300000000000002
146294,2023-06-28,07:15:49,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,2.4499999999999997,1.0500000000000003
146295,2023-06-28,07:15:59,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,1.4,1.2000000000000002
146296,2023-06-28,07:17:50,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,1.75,0.75
146297,2023-06-28,07:18:26,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2.9749999999999996,1.2750000000000004
146298,2023-06-28,07:18:39,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,2.0999999999999996,1.8000000000000007
146299,2023-06-28,07:19:19,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,2.625,2.25
146300,2023-06-28,07:19:41,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2.9749999999999996,1.2750000000000004
